"Playlist","track.name","basis","value"
"Songs I like","I Don't Feel Like Dancin' - Radio Edit","c01",52.8617516218721
"Songs I like","Grace Kelly","c01",48.3829039548023
"Songs I like","Haven't Met You Yet","c01",51.6724722222222
"Songs I like","I Gotta Feeling","c01",50.2234985808893
"Songs I like","Rock DJ","c01",51.7185809716599
"Songs I like","She's So Lovely","c01",53.4908331273177
"Songs I like","Lady Marmalade (Voulez-vous coucher avec moi?) - Radio Edit","c01",45.8566118488253
"Songs I like","Dance with Me Tonight","c01",49.5752668393782
"Songs I like","Dear Future Husband","c01",50.557393982808
"Songs I like","Party In The U.S.A.","c01",52.1674547837484
"Songs I like","Umbrella","c01",50.9453502392345
"Songs I like","December, 1963 (Oh What a Night!)","c01",41.3974786545925
"Songs I like","I Didn't Plan It","c01",51.1205668549906
"Songs I like","Keep It Simple (feat. Wilder Woods)","c01",50.3170193637621
"Songs I like","YES","c01",48.853964664311
"Songs I like","What A Man Gotta Do","c01",46.5413259259259
"Songs I like","Don't Start Now","c01",49.7874280104712
"Songs I like","If I Can't Have You","c01",51.3646582109479
"Songs I like","Birthday","c01",52.2822370572207
"Songs I like","Violent Thing","c01",49.4582185592186
"Songs I like","Break My Heart","c01",50.687567251462
"Songs I like","Think About Things","c01",41.2068808049536
"Songs I like","Break My Heart","c01",50.6876210526316
"Songs I like","Supalonely","c01",48.4455419501134
"Songs I like","Born This Way","c01",50.7784184549356
"Songs I like","Wannabe","c01",50.1660092715232
"Songs I like","Fascination","c01",51.944925
"Songs I like","Walks Like Rihanna","c01",53.0265058309038
"Songs I like","Play Date","c01",50.9162550544323
"Songs I like","Fairytale","c01",52.1491195814649
"Songs I like","Sugar","c01",49.1649776995305
"Songs I like","Hold My Hand","c01",51.0011444201313
"Songs I like","I Gotta Feeling","c01",50.2234985808893
"Songs I like","Firework","c01",51.4724341463415
"Songs I like","Rain On Me (with Ariana Grande)","c01",52.6034092769441
"Songs I like","One Way or Another (Teenage Kicks)","c01",53.249962962963
"Songs I like","I Feel Love","c01",46.7626354489164
"Songs I like","Watermelon Sugar","c01",52.0349593114241
"Songs I like","Kleur","c01",46.888053748232
"Songs I like","If I Can't Have You - Gryffin Remix","c01",51.743766633565
"Songs I like","Electricity (with Dua Lipa)","c01",49.3468840155945
"Songs I like","Shut Up and Dance","c01",53.6896628407461
"Songs I like","Shallow","c01",46.549060952381
"Songs I like","Brand New Day","c01",52.7997759856631
"Songs I like","A Little More","c01",51.7201829787234
"Songs I like","When Can I See You Again? - From ""Wreck-It Ralph""/Soundtrack Version","c01",49.9151232704403
"Songs I like","Lovely - The Voice Australia 2019 Performance / Live","c01",44.2846564417178
"Songs I like","The Way You Make Me Feel - 2012 Remaster","c01",49.704778886118
"Songs I like","Last Friday Night (T.G.I.F.)","c01",52.9891398527865
"Songs I like","Wrapped Up (feat. Travie McCoy)","c01",50.6723465982028
"Songs I like","Geronimo","c01",48.1754095238095
"Songs I like","No Excuses","c01",51.727365
"Songs I like","What I Like About You","c01",48.5661072463768
"Songs I like","Walking On Sunshine","c01",44.693704885344
"Songs I like","We Built This City","c01",51.1558351012536
"Songs I like","Footloose","c01",48.812421656051
"Songs I like","Africa","c01",36.2532828451883
"Songs I like","Mr. Blue Sky","c01",45.6206795698925
"Songs I like","Bang Bang","c01",52.7904573934837
"Songs I like","Don't You (Forget About Me) - Remastered 2001","c01",47.8921366906475
"Songs I like","Levitating","c01",53.8366591179976
"Songs I like","Cut To The Feeling","c01",52.7409391534392
"Songs I like","Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album","c01",50.9514920127796
"Songs I like","Hallucinate","c01",50.2015852534562
"Songs I like","Five More Minutes","c01",43.9619011857707
"Songs I like","Finally Free - From ""Smallfoot""","c01",52.4367856049005
"Songs I like","Happiness","c01",50.5517079276773
"Songs I like","Black Magic","c01",51.6888059701493
"Songs I like","Without You (feat. Usher)","c01",50.8403319727891
"Songs I like","Hello","c01",52.7477801242236
"Songs I like","Electric Love","c01",48.3606793981482
"Songs I like","Dynamite","c01",51.8603825065274
"Songs I like","Lullaby","c01",51.966906729634
"Songs I like","The Middle","c01",51.3624361370717
"Songs I like","Someone To You","c01",52.9547725118483
"Songs I like","Ewigi Liäbi","c01",52.4643183673469
"Songs I like","Disaster","c01",51.5875014204545
"Songs I like","Minefields","c01",49.0206050955414
"Songs I like","Lotus Inn","c01",50.262273255814
"Songs I like","One Too Many","c01",48.7606581920904
"Songs I like","The One That Got Away","c01",51.9033993174061
"Songs I like","Slow Dance (feat. Ava Max) - Sam Feldt Remix","c01",49.2867896774194
"Songs I like","At Least I Had Fun","c01",50.1565110062893
"Songs I like","Unbelievable","c01",46.727965034965
"Songs I like","Don’t Cry Me A River","c01",48.0630013605442
"Songs I like","Copacabana (At the Copa)","c01",46.6754260780287
"Songs I like","Hot N Cold","c01",51.4650681818182
"Songs I like","Call Me Maybe","c01",47.4466315086782
"Songs I like","2002","c01",52.135917222964
"Songs I like","Higher (feat. iann dior)","c01",50.0404740740741
"Songs I like","Heartbeat Song","c01",54.142256097561
"Songs I like","Domino","c01",51.0868215488215
"Songs I like","We're Good","c01",48.8146404682274
"Songs I like","Runaway Baby","c01",53.3034935897436
"Songs I like","Unconditionally","c01",50.5632076215506
"Songs I like","Hypnotized","c01",50.5900361726954
"Songs I like","Little Bit of Love","c01",51.4861183063512
"Songs I like","Love Story","c01",51.0854459644323
"Songs I like","Scars To Your Beautiful","c01",49.4689423529412
"Songs I like","Counting Stars","c01",50.8481148851149
"Songs I like","Another Day Of Sun","c01",49.3132511792453
"Songs I like","Maps","c01",50.6186532374101
"Songs I like","Hey, Soul Sister","c01",52.1441552567237
"Songs I like","Best Day Of My Life","c01",54.1691760660248
"Songs I like","Hall of Fame (feat. will.i.am)","c01",51.7501011396011
"Songs I like","Me And My Broken Heart","c01",51.8723375886525
"Songs I like","Blijven Slapen","c01",46.2253632148377
"Songs I like","Forever Yours","c01",49.3649525267994
"Songs I like","Go Getter","c01",50.4489405940594
"Songs I like","Overdrive","c01",48.591824742268
"Songs I like","Floating Through Space","c01",51.6677777777778
"Songs I like","This Is Heaven","c01",50.7854994720169
"Songs I like","Marvin Gaye (feat. Meghan Trainor)","c01",49.5894391988555
"Songs I like","Sixteen","c01",50.4867159685864
"Songs I like","Uptown Funk (feat. Bruno Mars)","c01",46.9328068085106
"Songs I like","September Song","c01",50.1127420986094
"Songs I like","Wonder","c01",50.2003207207207
"Songs I like","In De Schuur","c01",47.0239683908046
"Songs I like","Cover Me In Sunshine","c01",47.6221688034188
"Songs I like","Can't Take My Eyes Off You","c01",44.6991206434316
"Songs I like","Let Me Go","c01",51.7810155367232
"Songs I like","All Falls Down (feat. Juliander)","c01",50.9610203193033
"Songs I like","High Hopes","c01",54.7076265912306
"Songs I like","Uma Thurman","c01",53.8558193069307
"Songs I like","Rather Be (feat. Jess Glynne)","c01",46.5253369447454
"Songs I like","Mambo No. 5 (a Little Bit of...)","c01",50.1030566448802
"Songs I like","Once In a While","c01",48.7632749140893
"Songs I like","Always","c01",45.9610963172805
"Songs I like","Brighter Than The Sun","c01",50.1861847014925
"Songs I like","Good To Be Alive (Hallelujah)","c01",53.1420627802691
"Songs I like","Beautiful Mistakes (feat. Megan Thee Stallion)","c01",50.8763858363858
"Songs I like","What Other People Say","c01",47.600896373057
"Songs I like","Euphoria","c01",48.0372932432432
"Songs I like","All I Know So Far","c01",50.2253348519362
"Songs I like","Life is a Highway","c01",52.8373138548539
"Songs I like","Electric - Pokemon 25 Version","c01",51.2964774774775
"Songs I like","Embers","c01",52.2485585585586
"Songs I like","10 Years","c01",46.2503126801153
"Songs I like","Voilà","c01",43.9406360655738
"Songs I like","Leave Before You Love Me (with Jonas Brothers)","c01",50.5059262435677
"Songs I like","Honey, I'm Good.","c01",49.5257070217918
"Songs I like","The Sailor's Warning","c01",46.5932931034483
"Songs I like","Drive","c01",49.4171833740831
"Songs I like","Good Vibes","c01",52.8846556390977
"Songs I like","I Want Love","c01",52.2974251851852
"Songs I like","Wings","c01",52.8277243510507
"Songs I like","Make It","c01",48.0925285913529
"Songs I like","Black Heart","c01",51.8772686980609
"Songs I like","Hero","c01",50.7558116385911
"Songs I like","Starstruck","c01",54.7681747311828
"Songs I like","You Can't Stop The Beat (""Hairspray"")","c01",52.6011710631495
"Songs I like","Love Again","c01",49.8141086021505
"Songs I like","Bad Habits","c01",50.7833879310345
"Songs I like","Everybody Talks","c01",53.0425532233883
"Songs I like","Hear Me Say","c01",50.8374944237918
"Songs I like","Starships","c01",53.2886535859269
"Songs I like","good 4 u","c01",48.8274879518072
"Songs I like","The Sweet Escape","c01",51.197247311828
"Songs I like","Treat People With Kindness","c01",53.6357291981846
"Songs I like","Bills","c01",52.8809911949686
"Songs I like","Increíble","c01",52.5706435986159
"Songs I like","Drive (feat. Wes Nelson)","c01",46.974115819209
"Songs I like","Permission to Dance","c01",51.272006097561
"Songs I like","Cold Heart - PNAU Remix","c01",47.7655460199005
"Songs I like","Butter","c01",50.4661544342508
"Songs I like","Lovin' Every Minute","c01",47.8365898617512
"Songs I like","STAY (with Justin Bieber)","c01",50.0250108108108
"Songs I like","Let Them Know","c01",50.4096967455621
"Songs I like","Saturday","c01",49.2486512890095
"Songs I like","this is what falling in love feels like","c01",47.9864960835509
"Songs I like","Shivers","c01",53.0427509481669
"Songs I like","Hold On","c01",48.8004857512953
"Songs I like","Enjoy Life","c01",45.4915485008818
"Songs I like","Never Have I Ever","c01",50.1812526002972
"Songs I like","Footprints","c01",50.0246047058824
"Songs I like","I Don't Wanna Talk (I Just Wanna Dance)","c01",50.0885457063712
"Songs I like","Wave of You","c01",47.7894677608441
"Songs I like","Miss You","c01",53.2301022530329
"Songs I like","She Looks So Perfect","c01",52.0973770053476
"Songs I like","Learning To Fly","c01",50.074395173454
"Songs I like","On Me (feat. Ava Max)","c01",51.9965625
"Songs I like","Dolce Vita","c01",45.3267156614293
"Songs I like","Dromen In Kleur","c01",44.7952734375
"Songs I like","Dopamine (feat. Eyelar)","c01",51.0209095427435
"Songs I like","Sunshine","c01",52.2927518910741
"Songs I like","A Sky Full of Stars","c01",49.0981661054994
"Songs I like","All Of The Time","c01",49.9188251001335
"Songs I like","Comingback - Single Version","c01",49.191779661017
"Songs I like","Ani Kuni - Edit","c01",48.597027696793
"Songs I like","Bedroom Eyes (feat. Studio Killers)","c01",52.2713244444444
"Songs I like","Hard Times","c01",50.3341502525253
"Songs I like","Shake It Off","c01",50.8777023945268
"Songs I like","Title","c01",51.5154408759124
"Songs I like","abcdefu","c01",49.5465996784566
"Songs I like","Remember","c01",53.9143074484945
"Songs I like","GO TO HELL","c01",50.7269429429429
"Songs I like","Leave A Little Love","c01",52.3729043478261
"Songs I like","Everything","c01",50.2177443502825
"Songs I like","HYPER","c01",52.6939908256881
"Songs I like","I Still Haven’t Found What I’m Looking For (with Bono)","c01",44.5779616
"Songs I like","Break Free (with Nick Kroll)","c01",49.6376068111455
"Songs I like","Could Have Been Me","c01",50.673334841629
"Songs I like","I Say A Little Prayer (with Pharrell Williams)","c01",49.3553364269141
"Songs I like","A Sky Full of Stars","c01",46.3720711111111
"Songs I like","Die Young","c01",49.8060089399745
"Songs I like","Tacones Rojos","c01",52.2726344537815
"Songs I like","Queen","c01",46.799315467075
"Songs I like","The Way I Like You","c01",46.4307340267459
"Songs I like","Light Switch","c01",48.8449765258216
"Songs I like","Hallo","c01",49.8824060150376
"Songs I like","Vluchtstrook","c01",48.2556784565916
"Songs I like","Hotelschool","c01",49.7732912621359
"Songs I like","Dancing Feet (feat. DNCE)","c01",50.8645656108597
"Songs I like","When You're Gone","c01",49.5671005665722
"Songs I like","Missing Piece","c01",50.5546222732491
"Songs I like","Never Forget You","c01",51.0787374213837
"Songs I like","As It Was","c01",51.6541259150805
"Songs I like","Weatherman","c01",48.326343495935
"Songs I like","Friends","c01",48.918347826087
"Songs I like","Since U Been Gone","c01",49.0761648351648
"Songs I like","French Girl","c01",44.8094413407821
"Songs I like","Late Night Talking","c01",52.1138773109244
"Songs I like","Bam Bam (feat. Ed Sheeran)","c01",48.1482197558269
"Songs I like","Kijk Ons Nou","c01",49.3176078125
"Songs I like","Hypotheticals","c01",48.7427738927739
"Songs I like","Anyone For You (Tiger Lily)","c01",52.8976133144476
"Songs I like","Love Myself","c01",51.8946734006734
"Songs I like","Jungle","c01",46.1258515081206
"Songs I like","Running Up That Hill (A Deal With God)","c01",41.4180368916797
"Songs I like","Smile","c01",51.6231380243572
"Songs I like","Lights - Sped Up Version","c01",49.9359640787949
"Songs I like","Unwritten","c01",47.3569672489083
"Songs I like","2 Be Loved (Am I Ready)","c01",52.0704138418079
"Songs I like","Sunroof","c01",49.7939842271293
"Songs I like","SNAP","c01",46.4400981240981
"Songs I like","Maybe You’re The Problem","c01",52.9882891414141
"Songs I like","Lay All Your Love On Me - Spotify Singles","c01",44.020788
"Songs I like","Words (feat. Zara Larsson)","c01",50.6311141732283
"Songs I like","Electric Life","c01",48.546569707401
"Songs I like","Automatisch","c01",49.2489217032967
"Songs I like","Naar De Maan","c01",49.2892239789196
"Songs I like","I Ain't Worried","c01",49.6960219594595
"Songs I like","Through The Looking Glass","c01",51.7912742663657
"Songs I like","Now I Know What Love Is","c01",49.8138965034965
"Songs I like","Green Green Grass","c01",52.4632614678899
"Songs I like","Deep Down (feat. Never Dull)","c01",52.7388378787879
"Songs I like","Unholy (feat. Kim Petras)","c01",47.9793811965812
"Songs I like","Bright Eyes","c01",51.8718444444444
"Songs I like","Attention","c01",48.126241603467
"Songs I like","There’s A First Time For Everything","c01",50.3032517006803
"Songs I like","Cure For Me","c01",48.8836974169742
"Songs I like","golden hour","c01",49.6139972862958
"Songs I like","The Loneliest Time (feat. Rufus Wainwright)","c01",48.3247638072855
"Songs I like","Never Gonna Not Dance Again","c01",51.6093933701657
"Songs I like","Zelfverzekerd","c01",47.0526540362438
"Songs I like","Doodsbang","c01",44.0006490939044
"Songs I like","Terug Bij Af ft. Ronnie Flex","c01",47.0028697318008
"Songs I like","Just the Two of Us (Acoustic Version)","c01",43.5956656804734
"Songs I like","Ladada (Mon Dernier Mot)","c01",48.9444053156146
"Songs I like","Multicolor","c01",51.6477118012422
"Songs I like","Speechless - Acoustic","c01",47.7762130177515
"Songs I like","Paracetamollen","c01",46.34869286754
"Songs I like","Lionheart (Fearless)","c01",53.3738970189702
"Songs I like","10 Years - Chromeo Remix","c01",47.6129924357035
"Songs I like","Hij Is Van Mij (feat. Bizzey)","c01",50.6550697424893
"Songs I like","Stiekem","c01",46.3791674876847
"Songs I like","Done for Me (feat. Kehlani)","c01",48.9950060514372
"Songs I like","Breathe In Breathe Out","c01",48.9942639751553
"Songs I like","TRUSTFALL","c01",51.4445462345091
"Songs I like","My Stupid Heart","c01",48.3976703821656
"Songs I like","Stereo Hearts (feat. Adam Levine)","c01",52.4366530612245
"Songs I like","Stolen Dance","c01",44.0630640809444
"Songs I like","engravings","c01",47.4376766712142
"Songs I like","W.I.T.C.H.","c01",50.8418465703971
"Songs I like","Flowers","c01",49.6403671562083
"Songs I like","SNAP","c01",46.4515755395683
"Songs I like","Bohemian Rhapsody","c01",43.4289114155251
"Songs I like","Slow Hands","c01",48.1753680884676
"Songs I like","True Love (feat. Lily Allen)","c01",51.0955252643948
"Songs I like","Heaven","c01",52.9930986622074
"Songs I like","We Might Even Be Falling In Love (Duet) - Spotify Singles","c01",42.3279492063492
"Songs I dislike","State Of Unrest","c01",54.1136402877698
"Songs I dislike","Our Time Is Now","c01",55.2236979969183
"Songs I dislike","In the Eye of the Storm","c01",49.9415322164948
"Songs I dislike","Omens","c01",52.1499444444444
"Songs I dislike","The Great Heathen Army","c01",50.3239772234273
"Songs I dislike","UNHALLØWED","c01",53.4222084664537
"Songs I dislike","Iconoclast","c01",52.1254723092999
"Songs I dislike","NØ GØDS, NØ MASTERS","c01",52.5213234200744
"Songs I dislike","Superstition","c01",51.1571593172119
"Songs I dislike","War Soup (feat. Max Cavalera, Soulfly)","c01",48.7644693877551
"Songs I dislike","Scouring The Vile","c01",52.6836725663717
"Songs I dislike","Breaking Point","c01",52.9009570135747
"Songs I dislike","Dying of Everything","c01",50.011061965812
"Songs I dislike","Totem","c01",51.9341848888889
"Songs I dislike","Off To War!","c01",52.9530470723307
"Songs I dislike","Boltcutter","c01",53.0216686390533
"Songs I dislike","1984","c01",55.5892186177715
"Songs I dislike","Gimme That Boom","c01",50.4388289473684
"Songs I dislike","The Watcher","c01",50.3766174957118
"Songs I dislike","The Wrong Time","c01",49.7876002120891
"Songs I dislike","Ground Zero","c01",52.8370427872861
"Songs I dislike","Nightmare","c01",51.7753367052023
"Songs I dislike","SLAUGHTER THE MARTYR","c01",49.8177491057741
"Songs I dislike","CHØKE ØN THE ASHES ØF YØUR HATE","c01",54.4099487179487
"Songs I dislike","EXTERØCEPTIØN","c01",52.8694598108747
"Songs I dislike","Sunset over the Empire","c01",49.583581920904
"Songs I dislike","Handshake with Hell","c01",49.4529916030534
"Songs I dislike","House of Mirrors","c01",50.573421686747
"Songs I dislike","Where Angels Fear to Fly","c01",51.8624824766355
"Songs I dislike","PvP","c01",50.7325960264901
"Songs I dislike","Hardcore","c01",52.8802575342466
"Songs I dislike","Blade Runner","c01",52.2586867256637
"Songs I dislike","Party in My Head","c01",52.8237254237288
"Songs I dislike","Highway to Mars","c01",51.9816049586777
"Songs I dislike","Broken Survivors","c01",52.7146898734177
"Songs I dislike","My Dystopia","c01",50.1901112047178
"Songs I dislike","The Lightbringer","c01",51.876172004745
"Songs I dislike","Place That We Call Home","c01",51.6814099447514
"Songs I dislike","Race To The Sea - History Edition","c01",50.8395130890052
"Songs I dislike","We'll Be Free","c01",50.3649977802442
"Songs I dislike","Race to the Sea","c01",51.1733146374829
"Songs I dislike","Floor 555","c01",48.24342
"Songs I dislike","GTG","c01",46.3630486725664
"Songs I dislike","Psycho Pass","c01",40.6687996545769
"Songs I dislike","Nightmare on the Northside","c01",46.6041192350956
"Songs I dislike","Germantown","c01",50.1858591703057
"Songs I dislike","Must Survive","c01",39.6718320610687
"Songs I dislike","BERZERK","c01",47.6595379494008
"Songs I dislike","Second Chances Aren't for Everyone Huh?","c01",47.6786914893617
"Songs I dislike","Snort Cocaine for Jesus","c01",50.8588409090909
"Songs I dislike","Is this tooth sharp enough to be called a fang?","c01",47.6277287319422
"Songs I dislike","Red Rum","c01",38.9749483471074
"Songs I dislike","Bayonetta","c01",43.6580837004405
"Songs I dislike","USPS","c01",47.5355438596491
"Songs I dislike","CLOROX 101","c01",45.3326441798942
"Songs I dislike","Bully","c01",48.3323624733476
"Songs I dislike","Roach Latency","c01",46.2456785260483
"Songs I dislike","CATACOMBS!","c01",51.0507741433022
"Songs I dislike","HOBGOBLIN","c01",46.0912549889135
"Songs I dislike","NOCTURNAL","c01",44.9325294924554
"Songs I dislike","GRAVEDIGGER","c01",46.729053164557
"Songs I dislike","Redemption's Here At Last","c01",45.7579120135364
"Songs I dislike","LOCUST EFFECT","c01",49.0459204368175
"Songs I dislike","MORPHINE","c01",47.4093220064725
"Songs I dislike","Cellophane","c01",52.2411691729323
"Songs I dislike","Mydemonsfollowme","c01",43.140153250774
"Songs I dislike","Life","c01",47.1432880562061
"Songs I dislike","Let It Bang","c01",46.8401739130435
"Songs I dislike","Silent Mission","c01",42.8246055045872
"Songs I dislike","Graveyard Waltz","c01",49.8145212121212
"Songs I dislike","Shadow Thread","c01",47.6457745098039
"Songs I dislike","Halloween","c01",40.5551826309068
"Songs I dislike","Null and Void","c01",49.6415854616896
"Songs I dislike","DISTURBANCE","c01",50.5471566666667
"Songs I dislike","Mutt-17","c01",47.6019071729958
"Songs I dislike","HECTIC2","c01",50.7517870722433
"Songs I dislike","DELINQUENT!","c01",52.5052004830918
"Songs I dislike","SKELETONS!","c01",44.8902112403101
"Songs I dislike","BONEZ","c01",41.8126421875
"Songs I dislike","FOR THE HORDE!","c01",42.1546228571429
"Songs I dislike","SEND A MESSAGE","c01",45.9664931740614
"Songs I dislike","HANDCUFFS","c01",47.0013841368585
"Songs I dislike","BULLETS WITH NAMES","c01",43.1216223316913
"Songs I dislike","TWO MAN APOCALYPSE","c01",41.5752839313573
"Songs I dislike","Sleep Paralysis","c01",44.2392071197411
"Songs I dislike","Orange Balisong","c01",41.7088083333333
"Songs I dislike","3 From Hell","c01",40.3937027559055
"Songs I dislike","LIVING LEGEND","c01",49.6122047832586
"Songs I dislike","HELL IS XN EARTH","c01",53.1997795857988
"Songs I dislike","YXU'RE TXX ANGRY.","c01",53.6361052631579
"Songs I dislike","Look At Me!","c01",48.3058625235405
"Songs I dislike","YEAR OF THE CAP","c01",53.7959665697674
"Songs I dislike","Take A Step Back","c01",42.242123853211
"Songs I dislike","Wtf U Mean","c01",49.795808318264
"Songs I dislike","DeathSealReaper","c01",47.194067653277
"Songs I dislike","Harakiri","c01",43.4163956834532
"Songs I dislike","Spas12","c01",45.1347853492334
"Songs I dislike","Bungee Gum","c01",51.2517224489796
"Songs I dislike","Hold That","c01",50.6765850622407
"Songs I dislike","Naga","c01",47.0338863198459
"Songs I dislike","Anubis","c01",42.2085400843882
"Songs I dislike","Red Dot","c01",45.8601942740286
"Songs I dislike","BLÜDHAVEN (feat. Haarper)","c01",39.3774826958106
"Songs I dislike","Shiv","c01",45.3823604395604
"Songs I dislike","Zika!","c01",48.2172368421053
"Songs I dislike","Chamber of Fire","c01",42.469919939577
"Songs I dislike","RED DOT","c01",42.8909748803828
"Songs I dislike","Venvm","c01",43.1246989869754
"Songs I dislike","Caustic Soda","c01",49.5544610091743
"Songs I dislike","Exodia","c01",42.5845319548872
"Songs I dislike","Money Talk","c01",46.9312533783784
"Songs I dislike","2 Radical Diss","c01",46.866476635514
"Songs I dislike","Sacrilege","c01",48.9721554621849
"Songs I dislike","Blind Boy","c01",48.2715812807882
"Songs I dislike","i rest my case","c01",42.4635386221294
"Songs I dislike","2077","c01",47.6684285714286
"Songs I dislike","Feasting.On.The.Guts.Of.Angels.","c01",48.896716
"Songs I dislike","TrenchWorld","c01",51.1670601589103
"Songs I dislike","SKEET MODE","c01",47.6389873997709
"Songs I dislike","Dr0nched In Sw0t","c01",47.2818079673136
"Songs I dislike","Boysenberry Sepsis","c01",48.3311775956284
"Songs I dislike","Skull Crack","c01",47.4240260869565
"Songs I dislike","Soul So Blank","c01",43.5530497512438
"Songs I dislike","Takeshi Kovacs Concerto in F Minor","c01",47.2186590509666
"Songs I dislike","KILLA","c01",47.6174812760055
"Songs I dislike","BUDLIGHT","c01",50.0409011857707
"Songs I dislike","B.O.Y.S.N.E.X.T.D.O.O.R.","c01",52.798692173913
"Songs I dislike","12 O'BLOCK","c01",53.1679071310116
"Songs I dislike","TEEN TITANS BLOW","c01",49.4061908396947
"Songs I dislike","FILL ME UP","c01",53.4303903061224
"Songs I dislike","XXXDISCORD","c01",50.1716504347826
"Songs I dislike","March!","c01",50.5327246127367
"Songs I dislike","Pokeballer","c01",51.3142024128686
"Songs I dislike","Vladimir Putin DISS TRACK","c01",53.2179718309859
"Songs I dislike","WILLYPACK","c01",50.6473205574913
"Songs I dislike","FBI","c01",45.7290469483568
"Songs I dislike","ILY BABY","c01",50.2108703030303
"Songs I dislike","Come Thru (feat. Shady Moon & Ciscaux)","c01",46.5116340740741
"Songs I dislike","MARCELINE","c01",49.7396066066066
"Songs I dislike","V-12","c01",47.2923423566879
"Songs I dislike","Bunny Girl","c01",46.6809318181818
"Songs I dislike","TRAPPIN' IN JAPAN!","c01",46.7786193265007
"Songs I dislike","Numbers","c01",49.1444822256569
"Songs I dislike","SELENA","c01",41.7168138528138
"Songs I dislike","Comeback","c01",50.1532826797386
"Songs I dislike","Oh Darling (feat. Soudiere)","c01",46.6001148748159
"Songs I dislike","Spook","c01",40.399525390625
"Songs I dislike","No Trace","c01",47.8451333333333
"Songs I dislike","Dog U Out","c01",47.6261585760518
"Songs I dislike","Cold Blooded","c01",43.9505044247788
"Songs I dislike","Break Ya Self","c01",46.1083356164384
"Songs I dislike","Glock Cocked (feat. Criminal Manne & Lil' Stick Up)","c01",45.4921096634093
"Songs I dislike","Fuck a Hoe","c01",40.3105431192661
"Songs I dislike","2 Thick","c01",42.1004363738739
"Songs I dislike","Playaz Gotta Stay Paid (feat. Criminal Manne, Tom Skeemask, DJ Zirk & Primo)","c01",45.2469756621331
"Songs I dislike","Feelin' Sick","c01",39.0102136752137
"Songs I dislike","Murder (feat. Tom Skeemask & GK)","c01",47.9869104938272
"Songs I dislike","19 Tini 5","c01",43.6448877338877
"Songs I dislike","Dont Give a Fuck","c01",44.3631766889384
"Songs I dislike","Have You Ever Heard of a Murderer (feat. Al Kapone, Gk, DJ Zirk & Premo)","c01",43.0425
"Songs I dislike","Street Sense","c01",37.4583599706745
"Songs I dislike","Strap Wit Them Thangz","c01",44.4993897911833
"Songs I dislike","Foregone, Pt. 1","c01",53.1810183968463
"Songs I dislike","Foregone, Pt. 2","c01",52.5243205128205
"Songs I dislike","Implore The Darken Sky","c01",54.2464490861619
"Songs I dislike","The Dirt I'm Buried In","c01",50.9537085590466
"Songs I dislike","Reaper","c01",53.1605580357143
"Songs I dislike","h34r cocaine","c01",53.3461132332879
"Songs I dislike","Find a Way or Make One","c01",50.8304520547945
"Songs I dislike","Get in the Ring","c01",50.9744443168772
"Songs I dislike","Heidrun","c01",51.1466753371869
"Songs I dislike","Skagul Rides with Me","c01",51.4920699432892
"Songs I dislike","Exiled from Earth","c01",48.7342300613497
"Songs I dislike","Aidus","c01",51.8611536842105
"Songs I dislike","Thy Becoming Eternal","c01",52.6479828815977
"Songs I dislike","Exile Of The Gods","c01",53.8401506329114
"Songs I dislike","Versvs Christvs","c01",50.9789871921182
"Songs I dislike","Krystallomantia","c01",50.7610407098121
"Songs I dislike","Hybrid Stigmata - The Apostasy - Remixed & Remastered","c01",52.0449720575783
"Songs I dislike","when we were young","c01",53.8576998284734
"Songs I dislike","Interrogativa Cantilena","c01",54.3563528806584
"Songs I dislike","Puritania - The Kolbotn Tapes","c01",45.7544615384615
"Songs I dislike","Tempest Of Blades","c01",51.2703533333333
"Songs I dislike","Virtus Asinaria - Prayer","c01",53.4649803571429
"Songs I dislike","Totentanz - Dance Macabre","c01",52.7747209302326
"Songs I dislike","Leviathan","c01",48.1728935779817
"Songs I dislike","Hello Death","c01",53.0100120336943
"Songs I dislike","Find My Way","c01",50.8395969529086
"Songs I dislike","Nosferatu","c01",52.8851459731544
"Songs I dislike","Let the Devil In","c01",52.0290059347181
"Songs I dislike","Dream Cull","c01",45.9910688140556
"Songs I dislike","The Dhampir, Pt. I","c01",52.1796091617934
"Songs I dislike","When I'm Gone","c01",51.2330823095823
"Songs I dislike","The Book of Breath","c01",49.0346177924217
"Songs I dislike","Ruhelos","c01",48.3672808471455
"Songs I dislike","Walz","c01",44.3402289416847
"Songs I dislike","Wounds","c01",51.0257419354839
"Songs I dislike","We Are Doomed","c01",51.4979985795455
"Songs I dislike","Levitate","c01",52.4536685456595
"Songs I dislike","Cancer Culture","c01",51.7257131394183
"Songs I dislike","I Am That Thirst","c01",50.7452796892342
"Songs I dislike","Body Bag","c01",52.5090296610169
"Songs I dislike","RATATA","c01",49.3938231197772
"Songs I dislike","No Time Wasted (feat. Future)","c01",45.6957894736842
"Songs I dislike","Leave The Club (feat. Lil Durk & GloRilla)","c01",49.1309779837775
"Songs I like","I Don't Feel Like Dancin' - Radio Edit","c02",60.2763317886932
"Songs I like","Grace Kelly","c02",70.6106002824859
"Songs I like","Haven't Met You Yet","c02",48.7641502525253
"Songs I like","I Gotta Feeling","c02",50.5366234626301
"Songs I like","Rock DJ","c02",40.6689433198381
"Songs I like","She's So Lovely","c02",49.847390605686
